YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Type,Total,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategoryId1,StratificationID1,data_StratificationCategory
2018,2018,CT,Connecticut,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(41.56266102000046, -72.64984095199964)",2,PA2,Q053,VALUE,9,OVR,OVERALL,Total
2018,2018,DE,Delaware,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(39.008830667000495, -75.57774116799965)",2,PA2,Q053,VALUE,10,OVR,OVERALL,Total
2018,2018,DC,District of Columbia,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(38.89037138500049, -77.03196112699965)",2,PA2,Q053,VALUE,11,OVR,OVERALL,Total
2018,2018,FL,Florida,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(28.932040377000476, -81.92896053899966)",2,PA2,Q053,VALUE,12,OVR,OVERALL,Total
2018,2018,GA,Georgia,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(32.83968109300048, -83.62758034599966)",2,PA2,Q053,VALUE,13,OVR,OVERALL,Total
2018,2018,HI,Hawaii,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(21.304850435000446, -157.85774940299973)",2,PA2,Q053,VALUE,15,OVR,OVERALL,Total
2018,2018,ID,Idaho,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(43.682630005000476, -114.3637300419997)",2,PA2,Q053,VALUE,16,OVR,OVERALL,Total
2018,2018,IL,Illinois,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(40.48501028300046, -88.99771017799969)",2,PA2,Q053,VALUE,17,OVR,OVERALL,Total
2018,2018,IN,Indiana,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(39.766910452000445, -86.14996019399968)",2,PA2,Q053,VALUE,18,OVR,OVERALL,Total
2018,2018,IA,Iowa,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(42.46940091300047, -93.81649055599968)",2,PA2,Q053,VALUE,19,OVR,OVERALL,Total
2018,2018,KS,Kansas,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(38.34774030000045, -98.20078122699965)",2,PA2,Q053,VALUE,20,OVR,OVERALL,Total
2018,2018,KY,Kentucky,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(37.645970271000465, -84.77497104799966)",2,PA2,Q053,VALUE,21,OVR,OVERALL,Total
2018,2018,LA,Louisiana,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(31.31266064400046, -92.44568007099969)",2,PA2,Q053,VALUE,22,OVR,OVERALL,Total
2018,2018,ME,Maine,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(45.254228894000505, -68.98503133599962)",2,PA2,Q053,VALUE,23,OVR,OVERALL,Total
2018,2018,MD,Maryland,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(39.29058096400047, -76.60926011099963)",2,PA2,Q053,VALUE,24,OVR,OVERALL,Total
2018,2018,MA,Massachusetts,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(42.27687047000046, -72.08269067499964)",2,PA2,Q053,VALUE,25,OVR,OVERALL,Total
2018,2018,MI,Michigan,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(44.6613195430005, -84.71439026999968)",2,PA2,Q053,VALUE,26,OVR,OVERALL,Total
2018,2018,MN,Minnesota,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(46.35564873600049, -94.79420050299967)",2,PA2,Q053,VALUE,27,OVR,OVERALL,Total
2018,2018,MS,Mississippi,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(32.745510099000455, -89.53803082499968)",2,PA2,Q053,VALUE,28,OVR,OVERALL,Total
2018,2018,MO,Missouri,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(38.635790776000476, -92.56630005299968)",2,PA2,Q053,VALUE,29,OVR,OVERALL,Total
2018,2018,MT,Montana,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(47.06652897200047, -109.42442064499971)",2,PA2,Q053,VALUE,30,OVR,OVERALL,Total
2018,2018,NE,Nebraska,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(41.6410409880005, -99.36572062299967)",2,PA2,Q053,VALUE,31,OVR,OVERALL,Total
2018,2018,NV,Nevada,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(39.493240390000494, -117.07184056399967)",2,PA2,Q053,VALUE,32,OVR,OVERALL,Total
2018,2018,NH,New Hampshire,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(43.65595011300047, -71.50036091999965)",2,PA2,Q053,VALUE,33,OVR,OVERALL,Total
2018,2018,NJ,New Jersey,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(40.13057004800049, -74.27369128799967)",2,PA2,Q053,VALUE,34,OVR,OVERALL,Total
2018,2018,NM,New Mexico,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(34.52088095200048, -106.24058098499967)",2,PA2,Q053,VALUE,35,OVR,OVERALL,Total
2018,2018,NY,New York,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(42.82700103200045, -75.54397042699964)",2,PA2,Q053,VALUE,36,OVR,OVERALL,Total
2018,2018,NC,North Carolina,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(35.466220975000454, -79.15925046299964)",2,PA2,Q053,VALUE,37,OVR,OVERALL,Total
2018,2018,ND,North Dakota,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(47.47531977900047, -100.11842104899966)",2,PA2,Q053,VALUE,38,OVR,OVERALL,Total
2018,2018,OH,Ohio,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(40.06021014100048, -82.40426005599966)",2,PA2,Q053,VALUE,39,OVR,OVERALL,Total
2018,2018,OK,Oklahoma,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(35.47203135600046, -97.52107021399968)",2,PA2,Q053,VALUE,40,OVR,OVERALL,Total
2018,2018,OR,Oregon,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(44.56744942400047, -120.15503132599969)",2,PA2,Q053,VALUE,41,OVR,OVERALL,Total
2018,2018,PA,Pennsylvania,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(40.79373015200048, -77.86070029399963)",2,PA2,Q053,VALUE,42,OVR,OVERALL,Total
2018,2018,PR,Puerto Rico,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(18.220833, -66.590149)",2,PA2,Q053,VALUE,72,OVR,OVERALL,Total
2018,2018,RI,Rhode Island,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(41.70828019300046, -71.52247031399963)",2,PA2,Q053,VALUE,44,OVR,OVERALL,Total
2018,2018,SC,South Carolina,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(33.998821303000454, -81.04537120699968)",2,PA2,Q053,VALUE,45,OVR,OVERALL,Total
2018,2018,SD,South Dakota,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(44.353130053000484, -100.3735306369997)",2,PA2,Q053,VALUE,46,OVR,OVERALL,Total
2018,2018,TN,Tennessee,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(35.68094058000048, -85.77449091399967)",2,PA2,Q053,VALUE,47,OVR,OVERALL,Total
2018,2018,TX,Texas,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(31.827240407000488, -99.42677020599967)",2,PA2,Q053,VALUE,48,OVR,OVERALL,Total
2018,2018,UT,Utah,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(39.360700171000474, -111.58713063499971)",2,PA2,Q053,VALUE,49,OVR,OVERALL,Total
2018,2018,VT,Vermont,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(43.62538123900049, -72.51764079099962)",2,PA2,Q053,VALUE,50,OVR,OVERALL,Total
2018,2018,VA,Virginia,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(37.54268067400045, -78.45789046299967)",2,PA2,Q053,VALUE,51,OVR,OVERALL,Total
2018,2018,WA,Washington,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(47.52227862900048, -120.47001078999972)",2,PA2,Q053,VALUE,53,OVR,OVERALL,Total
2018,2018,WV,West Virginia,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(38.66551020200046, -80.71264013499967)",2,PA2,Q053,VALUE,54,OVR,OVERALL,Total
2018,2018,WI,Wisconsin,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(44.39319117400049, -89.81637074199966)",2,PA2,Q053,VALUE,55,OVR,OVERALL,Total
2018,2018,WY,Wyoming,National Complete Streets Coalition,Physical Activity,Physical Activity - Environmental or Policy Supports,State has adopted some form of a Complete Streets policy,Value,Total,"(43.23554134300048, -108.10983035299967)",2,PA2,Q053,VALUE,56,OVR,OVERALL,Total
2017,2017,AL,Alabama,Fruits and Vegetables Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,"Number of farmers markets per 100,000 residents",Value,Total,"(32.840571122, -86.631860762)",1,FV2,Q024,VALUE,1,OVR,OVERALL,Total
2017,2017,AK,Alaska,Fruits and Vegetables Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,"Number of farmers markets per 100,000 residents",Value,Total,"(64.845079957001, -147.722059036)",1,FV2,Q024,VALUE,2,OVR,OVERALL,Total
2017,2017,AZ,Arizona,Fruits and Vegetables Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,"Number of farmers markets per 100,000 residents",Value,Total,"(34.86597028, -111.763811277)",1,FV2,Q024,VALUE,4,OVR,OVERALL,Total
2017,2017,AR,Arkansas,Fruits and Vegetables Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,"Number of farmers markets per 100,000 residents",Value,Total,"(34.748650124, -92.274490743)",1,FV2,Q024,VALUE,5,OVR,OVERALL,Total
2017,2017,CA,California,Fruits and Vegetables Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,"Number of farmers markets per 100,000 residents",Value,Total,"(37.638640123, -120.999999538)",1,FV2,Q024,VALUE,6,OVR,OVERALL,Total
2017,2017,CO,Colorado,Fruits and Vegetables Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,"Number of farmers markets per 100,000 residents",Value,Total,"(38.843840757, -106.133610921)",1,FV2,Q024,VALUE,8,OVR,OVERALL,Total
